"","x"
"2049",219.741
"2050",489.974
"2051",51.752
"2052",42
"2053",29
"2054",92.46
"2055",44
"2056",83.493
"2057",73.381
"2058",51.165
"2059",47
"2060",14
"2061",24.498
"2062",74.962
"2063",103.922
"2064",22
"2065",9
"2066",24.334
"2067",44
"2068",162.685
"2069",36.665
"2070",86.984
"2071",14
"2072",4
"2073",73.381
"2074",107.113
"2075",2.908
"2076",36.746
"2077",4
"2078",133.681
"2079",12
"2080",11
"2081",83.407
"2082",10
"2083",18
"2084",113.209
"2085",40.31
"2086",15
"2087",15
"2088",1363.639
"2089",83.407
"2090",29
"2091",267.709
"2092",132.41
"2093",135.803
"2094",24.334
"2095",384.494
"2096",634.009
"2097",5
"2098",222.386
"2099",5
"2100",211.802
"2101",16
"2102",455.996
"2103",86.984
"2104",27.651
"2105",12
"2106",151.849
"2107",18.325
"2108",45
"2109",92.46
"2110",192.167
"2111",41
"2112",1776.186
"2113",179.031
"2114",41
"2115",24.586
"2116",634.009
"2117",NA
"2118",41
"2119",222.386
"2120",51.808
"2121",924.53
"2122",65.606
"2123",47
"2124",38.761
"2125",83.493
"2126",417.953
"2127",61.04
"2128",267.709
"2129",30
"2130",40
"2131",90.152
"2132",35
"2133",40.31
"2134",48
"2135",2
"2136",107.113
"2137",86.984
"2138",2
"2139",417.953
"2140",48
"2141",26
"2142",35.401
"2143",211.802
"2144",27
"2145",3
"2146",49.03
"2147",764.836
"2148",35.401
"2149",61.04
"2150",87.54
"2151",NA
"2152",20
"2153",46
"2154",45
"2155",46.138
"2156",299.851
"2157",25
"2158",406.955
"2159",4
"2160",34
"2161",90.152
"2162",33.363
"2163",48
"2164",30
"2165",17
"2166",57.538
"2167",135.803
"2168",15
"2169",43
"2170",27
"2171",2
"2172",36
"2173",63.896
"2174",NA
"2175",10
"2176",634.009
"2177",57.538
"2178",86.984
"2179",53.998
"2180",46.138
"2181",151.849
"2182",41
"2183",25.682
"2184",51.808
"2185",90.152
"2186",139.212
"2187",1328.634
"2188",51.808
"2189",29
"2190",14
"2191",20
"2192",33.363
"2193",365.371
"2194",28
"2195",40
"2196",113.209
"2197",211.802
"2198",33
"2199",63.029
"2200",177.114
"2201",634.009
"2202",48
"2203",17
"2204",222.716
"2205",22
"2206",35
"2207",15
"2208",18.325
"2209",61.04
"2210",122.469
"2211",43
"2212",1
"2213",41
"2214",489.974
"2215",9
"2216",34
"2217",710.351
"2218",27.651
"2219",42
"2220",46
"2221",69.76
"2222",66.555
"2223",27
"2224",20
"2225",48
"2226",710.351
"2227",179.031
"2228",36.16
"2229",40.31
"2230",1
"2231",28
"2232",36.16
"2233",129.753
"2234",73.186
"2235",179.031
"2236",343.971
"2237",23.165
"2238",87.54
"2239",192.167
"2240",86.984
"2241",177.114
"2242",112.764
"2243",5
"2244",28
"2245",NA
"2246",12.79
"2247",40.852
"2248",17
"2249",365.371
"2250",36.16
"2251",35
"2252",269.694
"2253",384.494
"2254",36.665
"2255",23
"2256",30.795
"2257",710.351
"2258",270.526
"2259",44
"2260",133.313
"2261",18
"2262",83.493
"2263",48
"2264",924.53
"2265",37
"2266",12.79
"2267",34
"2268",31
"2269",924.53
"2270",45
"2271",315.135
"2272",365.371
"2273",764.836
"2274",83.493
"2275",17
"2276",24.586
"2277",211.802
"2278",5
"2279",192.167
"2280",35.654
"2281",133.681
"2282",66.555
"2283",12.79
"2284",634.009
"2285",24.586
"2286",10
"2287",489.974
"2288",31
"2289",417.953
"2290",27
"2291",315.135
"2292",45
"2293",150.689
"2294",150.689
"2295",49.03
"2296",92.46
"2297",133.313
"2298",118.714
"2299",133.313
"2300",12.79
"2301",21
"2302",86.984
"2303",2
"2304",35
"2305",13
"2306",27.651
"2307",417.953
"2308",24
"2309",17
"2310",33
"2311",222.716
"2312",42
"2313",2.908
"2314",489.974
"2315",24.586
"2316",35.401
"2317",30
"2318",7
"2319",489.974
"2320",365.371
"2321",455.996
"2322",113.209
"2323",26
"2324",33
"2325",24
"2326",37
"2327",23.165
"2328",103.922
"2329",271.475
"2330",83.493
"2331",61.04
"2332",63.896
"2333",151.849
"2334",121.976
"2335",18
"2336",489.974
"2337",43
"2338",38
"2339",40
"2340",489.974
"2341",222.716
"2342",34
"2343",40.247
"2344",10
"2345",38.048
"2346",107.113
"2347",15
"2348",34
"2349",66.555
"2350",132.41
"2351",1363.639
"2352",86.984
"2353",103.922
"2354",299.851
"2355",764.836
"2356",36
"2357",74.962
"2358",44
"2359",150.689
"2360",41
"2361",38.761
"2362",33
"2363",406.955
"2364",43
"2365",211.802
"2366",24.586
"2367",9
"2368",30
"2369",177.114
"2370",151.849
"2371",18.325
"2372",30
"2373",7
"2374",41
"2375",33
"2376",NA
"2377",150.689
"2378",25.682
"2379",40.852
"2380",46
"2381",NA
"2382",30
"2383",5
"2384",133.313
"2385",28
"2386",634.009
"2387",11
"2388",269.694
"2389",83.407
"2390",38
"2391",192.167
"2392",118.714
"2393",87.54
"2394",192.167
"2395",40.852
"2396",20
"2397",61.04
"2398",1363.639
"2399",24.334
"2400",38
"2401",83.407
"2402",17
"2403",113.209
"2404",26
"2405",90.152
"2406",132.41
"2407",48
"2408",211.802
"2409",35
"2410",118.714
"2411",330.653
"2412",365.371
"2413",343.971
"2414",4
"2415",129.753
"2416",25.682
"2417",36
"2418",30
"2419",NA
"2420",222.386
"2421",43
"2422",1776.186
"2423",73.186
"2424",37
"2425",NA
"2426",384.494
"2427",113.209
"2428",121.042
"2429",2
"2430",133.313
"2431",34
"2432",53.998
"2433",35.401
"2434",211.802
"2435",33.363
"2436",3.199
"2437",19
"2438",13
"2439",19
"2440",36
"2441",15
"2442",83.407
"2443",924.53
"2444",65.606
"2445",92.46
"2446",69.76
"2447",764.836
"2448",12.79
"2449",5
"2450",18.325
"2451",333.261
"2452",112.764
"2453",83.493
"2454",61.04
"2455",23.165
"2456",333.261
"2457",1
"2458",24.334
"2459",13
"2460",43
"2461",1363.639
"2462",333.261
"2463",24.586
"2464",29
"2465",40
"2466",35.401
"2467",35.654
"2468",35
"2469",33
"2470",46.138
"2471",18.325
"2472",42
"2473",25.682
"2474",16
"2475",17
"2476",22
"2477",49.03
"2478",177.114
"2479",132.156
"2480",267.709
"2481",20
"2482",406.955
"2483",634.009
"2484",489.974
"2485",31
"2486",83.493
"2487",222.386
"2488",35.654
"2489",36
"2490",30
"2491",92.46
"2492",2
"2493",63.896
"2494",35.401
"2495",69.76
"2496",40
"2497",19
"2498",66.555
"2499",40.852
"2500",38.048
"2501",46.138
"2502",39
"2503",121.042
"2504",8
"2505",86.984
"2506",43
"2507",3.199
"2508",103.922
"2509",6
"2510",37
"2511",1
"2512",27.651
"2513",1363.639
"2514",63.896
"2515",30
"2516",25
"2517",24
"2518",333.261
"2519",7
"2520",113.209
"2521",343.971
"2522",24
"2523",121.042
"2524",83.493
"2525",18.325
"2526",44
"2527",92.46
"2528",21
"2529",23.165
"2530",4
"2531",133.681
"2532",10
"2533",40.31
"2534",35.654
"2535",36
"2536",36
"2537",38.761
"2538",11
"2539",37
"2540",924.53
"2541",315.135
"2542",21
"2543",151.849
"2544",38.761
"2545",63.896
"2546",710.351
"2547",48
"2548",924.53
"2549",93.569
"2550",37
"2551",103.922
"2552",38.761
"2553",18
"2554",3
"2555",22
"2556",46
"2557",330.653
"2558",133.681
"2559",219.741
"2560",NA
"2561",3.199
"2562",267.709
"2563",49.03
"2564",63.029
"2565",87.54
"2566",36.746
"2567",489.974
"2568",924.53
"2569",83.493
"2570",29
"2571",14
"2572",107.113
"2573",37
"2574",40.31
"2575",51.808
"2576",24.334
"2577",269.694
"2578",406.955
"2579",83.493
"2580",36.16
"2581",35.401
"2582",343.971
"2583",73.381
"2584",5
"2585",16
"2586",27
"2587",120.778
"2588",3
"2589",1328.634
"2590",46
"2591",51.752
"2592",3
"2593",139.212
"2594",42
"2595",35
"2596",151.849
"2597",74.962
"2598",12
"2599",132.156
"2600",25
"2601",122.469
"2602",46.138
"2603",211.802
"2604",39
"2605",31
"2606",1328.634
"2607",51.165
"2608",122.469
"2609",27
"2610",45
"2611",9
"2612",12.79
"2613",150.689
"2614",61.04
"2615",47
"2616",299.851
"2617",3
"2618",219.741
"2619",455.996
"2620",48
"2621",51.752
"2622",63.029
"2623",9
"2624",30.795
"2625",365.371
"2626",9
"2627",211.802
"2628",14
"2629",73.186
"2630",17
"2631",1
"2632",139.212
"2633",178.081
"2634",16
"2635",3
"2636",19
"2637",222.716
"2638",489.974
"2639",262.359
"2640",17
"2641",74.962
"2642",24.498
"2643",2.908
"2644",11
"2645",49.03
"2646",179.031
"2647",44
"2648",162.685
"2649",51.808
"2650",9
"2651",710.351
"2652",20
"2653",26
"2654",219.741
"2655",90.152
"2656",49.03
"2657",51.165
"2658",9
"2659",92.46
"2660",262.359
"2661",16
"2662",132.41
"2663",42
"2664",18.325
"2665",51.752
"2666",46.138
"2667",36.665
"2668",40.31
"2669",133.681
"2670",13
"2671",73.381
"2672",271.475
"2673",25.682
"2674",192.167
"2675",25.682
"2676",455.996
"2677",150.689
"2678",53.998
"2679",73.381
"2680",NA
"2681",18
"2682",51.752
"2683",24.334
"2684",21
"2685",1328.634
"2686",24.334
"2687",40.247
"2688",384.494
"2689",35.401
"2690",489.974
"2691",37
"2692",27
"2693",269.694
"2694",73.186
"2695",40.852
"2696",764.836
"2697",33
"2698",122.469
"2699",113.209
"2700",315.135
"2701",51.752
"2702",24.334
"2703",262.359
"2704",93.569
"2705",710.351
"2706",63.029
"2707",122.469
"2708",333.261
"2709",28
"2710",120.778
"2711",36.665
"2712",150.689
"2713",118.714
"2714",47
"2715",107.113
"2716",40.31
"2717",36.665
"2718",135.803
"2719",32
"2720",18
"2721",455.996
"2722",177.114
"2723",36.16
"2724",83.407
"2725",122.469
"2726",1
"2727",87.54
"2728",53.998
"2729",20
"2730",489.974
"2731",48
"2732",132.41
"2733",179.031
"2734",46
"2735",10
"2736",135.803
"2737",24.586
"2738",24
"2739",14
"2740",1
"2741",45
"2742",13
"2743",7
"2744",211.802
"2745",30
"2746",40.247
"2747",38
"2748",107.113
"2749",NA
"2750",33.363
"2751",83.493
"2752",63.896
"2753",13
"2754",63.029
"2755",8
"2756",40.852
"2757",12
"2758",27.651
"2759",192.167
"2760",192.167
"2761",24.498
"2762",9
"2763",267.709
"2764",NA
"2765",53.998
"2766",37
"2767",129.753
"2768",30.795
"2769",33.363
"2770",23
"2771",3
"2772",121.976
"2773",46.138
"2774",133.313
"2775",93.569
"2776",1328.634
"2777",26
"2778",86.984
"2779",39
"2780",133.313
"2781",27.651
"2782",132.41
"2783",222.716
"2784",40.247
"2785",15
"2786",NA
"2787",30
"2788",24.334
"2789",2
"2790",83.407
"2791",211.802
"2792",23
"2793",35.401
"2794",73.186
"2795",24
"2796",271.475
"2797",12
"2798",2
"2799",269.694
"2800",10
"2801",132.41
"2802",1
"2803",12
"2804",36.746
"2805",53.998
"2806",30.795
"2807",113.209
"2808",73.186
"2809",120.778
"2810",30
"2811",93.569
"2812",69.76
"2813",132.41
"2814",35.401
"2815",222.716
"2816",35.401
"2817",87.54
"2818",113.209
"2819",NA
"2820",135.803
"2821",23
"2822",315.135
"2823",51.808
"2824",315.135
"2825",406.955
"2826",35
"2827",12.79
"2828",489.974
"2829",764.836
"2830",48
"2831",86.984
"2832",29
"2833",2
"2834",45
"2835",46
"2836",118.714
"2837",47
"2838",93.569
"2839",32
"2840",121.976
"2841",44
"2842",30
"2843",18.325
"2844",36.16
"2845",132.156
"2846",330.653
"2847",343.971
"2848",150.689
"2849",121.042
"2850",343.971
"2851",489.974
"2852",30.795
"2853",16
"2854",23
"2855",27
"2856",6
"2857",24
"2858",5
"2859",150.689
"2860",38
"2861",710.351
"2862",120.778
"2863",132.41
"2864",66.555
"2865",92.46
"2866",1328.634
"2867",219.741
"2868",40.247
"2869",107.113
"2870",39
"2871",27.651
"2872",13
"2873",25
"2874",83.493
"2875",177.114
"2876",192.167
"2877",36.746
"2878",2
"2879",86.984
"2880",6
"2881",33
"2882",66.555
"2883",49.03
"2884",924.53
"2885",53.998
"2886",65.606
"2887",132.41
"2888",51.752
"2889",46
"2890",87.54
"2891",40.852
"2892",46.138
"2893",151.849
"2894",455.996
"2895",1776.186
"2896",31
"2897",47
"2898",133.313
"2899",162.685
"2900",40.247
"2901",330.653
"2902",113.209
"2903",36.746
"2904",13
"2905",178.081
"2906",135.803
"2907",93.569
"2908",132.156
"2909",93.569
"2910",51.165
"2911",710.351
"2912",139.212
"2913",2.908
"2914",49.03
"2915",269.694
"2916",30
"2917",33
"2918",24.334
"2919",489.974
"2920",924.53
"2921",NA
"2922",38.761
"2923",4
"2924",14
"2925",2.908
"2926",267.709
"2927",1776.186
"2928",1
"2929",269.694
"2930",122.469
"2931",133.681
"2932",211.802
"2933",13
"2934",634.009
"2935",74.962
"2936",46
"2937",36.665
"2938",51.752
"2939",764.836
"2940",12.79
"2941",1
"2942",222.716
"2943",3
"2944",25
"2945",192.167
"2946",51.808
"2947",271.475
"2948",330.653
"2949",455.996
"2950",51.808
"2951",12
"2952",9
"2953",121.042
"2954",28
"2955",51.752
"2956",103.922
"2957",65.606
"2958",455.996
"2959",63.029
"2960",38.761
"2961",92.46
"2962",14
"2963",83.493
"2964",13
"2965",1328.634
"2966",49.03
"2967",90.152
"2968",1776.186
"2969",211.802
"2970",32
"2971",11
"2972",20
"2973",22
"2974",24.498
"2975",61.04
"2976",43
"2977",11
"2978",27
"2979",29
"2980",178.081
"2981",42
"2982",924.53
"2983",1776.186
"2984",44
"2985",103.922
"2986",33
"2987",299.851
"2988",NA
"2989",11
"2990",267.709
"2991",61.04
"2992",12
"2993",3.199
"2994",73.186
"2995",61.04
"2996",40.31
"2997",270.526
"2998",406.955
"2999",222.716
"3000",30.795
"3001",24
"3002",41
"3003",924.53
"3004",17
"3005",36.746
"3006",1
"3007",23
"3008",122.469
"3009",63.896
"3010",61.04
"3011",178.081
"3012",90.152
"3013",92.46
"3014",74.962
"3015",2
"3016",384.494
"3017",121.976
"3018",24.498
"3019",192.167
"3020",333.261
"3021",23
"3022",135.803
"3023",87.54
"3024",10
"3025",219.741
"3026",132.156
"3027",270.526
"3028",271.475
"3029",1
"3030",179.031
"3031",120.778
"3032",25
"3033",41
"3034",177.114
"3035",764.836
"3036",40.852
"3037",38.048
"3038",384.494
"3039",83.493
"3040",764.836
"3041",46
"3042",122.469
"3043",33.363
"3044",132.156
"3045",53.998
"3046",57.538
"3047",269.694
"3048",1
"3049",36.746
"3050",49.03
"3051",53.998
"3052",40
"3053",406.955
"3054",1
"3055",40.247
"3056",489.974
"3057",36
"3058",22
"3059",15
"3060",406.955
"3061",4
"3062",9
"3063",2
"3064",121.976
"3065",43
"3066",151.849
"3067",NA
"3068",43
"3069",86.984
"3070",38.048
"3071",1328.634
"3072",83.407
"3073",2
"3074",24.586
"3075",35.654
"3076",27.651
"3077",270.526
"3078",121.976
"3079",40.247
"3080",39
"3081",103.922
"3082",36.746
"3083",132.41
"3084",13
"3085",10
"3086",1
"3087",NA
"3088",150.689
"3089",262.359
"3090",31
"3091",27.651
"3092",46.138
"3093",489.974
"3094",634.009
"3095",924.53
"3096",406.955
"3097",69.76
"3098",384.494
"3099",330.653
"3100",7
"3101",211.802
"3102",406.955
"3103",315.135
"3104",36.665
"3105",192.167
"3106",132.156
"3107",63.896
"3108",36.746
"3109",120.778
"3110",267.709
"3111",40.852
"3112",53.998
"3113",222.716
"3114",417.953
"3115",33.363
"3116",37
"3117",2
"3118",120.778
"3119",103.922
"3120",22
"3121",133.313
"3122",87.54
"3123",8
"3124",23.165
"3125",NA
"3126",222.716
"3127",3.199
"3128",267.709
"3129",271.475
"3130",36
"3131",222.386
"3132",330.653
"3133",177.114
"3134",39
"3135",1
"3136",33.363
"3137",764.836
"3138",764.836
"3139",262.359
"3140",26
"3141",14
"3142",18.325
"3143",49.03
"3144",93.569
"3145",343.971
"3146",26
"3147",39
"3148",46.138
"3149",86.984
"3150",45
"3151",24.586
"3152",33
"3153",39
"3154",27.651
"3155",118.714
"3156",162.685
"3157",23.165
"3158",710.351
"3159",262.359
"3160",36.665
"3161",139.212
"3162",5
"3163",86.984
"3164",32
"3165",53.998
"3166",51.165
"3167",28
"3168",45
"3169",49.03
"3170",51.808
"3171",35
"3172",53.998
"3173",31
"3174",45
"3175",51.165
"3176",269.694
"3177",10
"3178",38.048
"3179",299.851
"3180",41
"3181",25.682
"3182",40.247
"3183",2
"3184",179.031
"3185",113.209
"3186",24.334
"3187",120.778
"3188",315.135
"3189",24
"3190",150.689
"3191",133.313
"3192",3
"3193",40
"3194",33.363
"3195",150.689
"3196",24
"3197",24
"3198",87.54
"3199",28
"3200",1
"3201",710.351
"3202",44
"3203",764.836
"3204",48
"3205",51.808
"3206",151.849
"3207",32
"3208",92.46
"3209",6
"3210",2
"3211",222.386
"3212",222.716
"3213",634.009
"3214",10
"3215",1
"3216",51.752
"3217",139.212
"3218",43
"3219",27
"3220",384.494
"3221",45
"3222",120.778
"3223",2.908
"3224",365.371
"3225",18
"3226",179.031
"3227",120.778
"3228",42
"3229",19
"3230",36.16
"3231",19
"3232",132.156
"3233",38.048
"3234",262.359
"3235",36.665
"3236",27.651
"3237",37
"3238",30.795
"3239",20
"3240",38
"3241",133.313
"3242",219.741
"3243",38.048
"3244",37
"3245",40.31
"3246",133.681
"3247",2
"3248",NA
"3249",35.654
"3250",1363.639
"3251",133.681
"3252",48
"3253",1363.639
"3254",13
"3255",107.113
"3256",90.152
"3257",48
"3258",24.498
"3259",40
"3260",47
"3261",21
"3262",30
"3263",269.694
"3264",34
"3265",33.363
"3266",132.156
"3267",36
"3268",33.363
"3269",87.54
"3270",270.526
"3271",46
"3272",455.996
"3273",7
"3274",299.851
"3275",1
"3276",51.752
"3277",634.009
"3278",5
"3279",1363.639
"3280",47
"3281",36.665
"3282",1
"3283",8
"3284",38
"3285",179.031
"3286",30
"3287",30.795
"3288",33.363
"3289",93.569
"3290",139.212
"3291",9
"3292",710.351
"3293",24.586
"3294",417.953
"3295",333.261
"3296",179.031
"3297",489.974
"3298",179.031
"3299",132.156
"3300",1328.634
"3301",41
"3302",417.953
"3303",1776.186
"3304",315.135
"3305",1
"3306",74.962
"3307",5
"3308",22
"3309",121.976
"3310",1
"3311",2.908
"3312",7
"3313",5
"3314",65.606
"3315",315.135
"3316",66.555
"3317",36.746
"3318",87.54
"3319",36
"3320",73.381
"3321",41
"3322",32
"3323",36.16
"3324",27
"3325",20
"3326",333.261
"3327",177.114
"3328",61.04
"3329",17
"3330",46.138
"3331",270.526
"3332",47
"3333",38.048
"3334",57.538
"3335",NA
"3336",2.908
"3337",21
"3338",9
"3339",133.313
"3340",764.836
"3341",1363.639
"3342",122.469
"3343",16
"3344",151.849
"3345",107.113
"3346",315.135
"3347",132.156
"3348",269.694
"3349",51.165
"3350",2.908
"3351",121.976
"3352",51.165
"3353",9
"3354",27.651
"3355",177.114
"3356",133.313
"3357",51.165
"3358",36.665
"3359",634.009
"3360",343.971
"3361",8
"3362",25
"3363",27.651
"3364",270.526
"3365",3.199
"3366",267.709
"3367",634.009
"3368",23.165
"3369",41
"3370",8
"3371",139.212
"3372",330.653
"3373",18.325
"3374",35.654
"3375",40.31
"3376",24.334
"3377",343.971
"3378",12.79
"3379",14
"3380",8
"3381",132.41
"3382",86.984
"3383",46.138
"3384",139.212
"3385",33.363
"3386",330.653
"3387",2.908
"3388",47
"3389",63.029
"3390",132.41
"3391",66.555
"3392",18
"3393",57.538
"3394",44
"3395",39
"3396",406.955
"3397",53.998
"3398",30
"3399",3.199
"3400",33
"3401",27
"3402",73.186
"3403",42
"3404",24
"3405",12
"3406",53.998
"3407",83.407
"3408",34
"3409",333.261
"3410",6
"3411",46.138
"3412",65.606
"3413",19
"3414",192.167
"3415",7
"3416",222.386
"3417",133.313
"3418",38.048
"3419",23
"3420",47
"3421",51.165
"3422",211.802
"3423",51.808
"3424",36
"3425",36.665
"3426",73.186
"3427",3
"3428",315.135
"3429",30
"3430",489.974
"3431",489.974
"3432",1
"3433",90.152
"3434",343.971
"3435",14
"3436",270.526
"3437",113.209
"3438",35
"3439",9
"3440",9
"3441",36.665
"3442",43
"3443",10
"3444",139.212
"3445",924.53
"3446",764.836
"3447",139.212
"3448",27.651
"3449",120.778
"3450",634.009
"3451",57.538
"3452",36.16
"3453",406.955
"3454",24.586
"3455",46
"3456",267.709
"3457",133.681
"3458",267.709
"3459",17
"3460",74.962
"3461",53.998
"3462",118.714
"3463",49.03
"3464",710.351
"3465",178.081
"3466",269.694
"3467",365.371
"3468",35.654
"3469",40
"3470",35.654
"3471",222.716
"3472",30.795
"3473",5
"3474",23
"3475",710.351
"3476",46
"3477",30
"3478",1363.639
"3479",29
"3480",12.79
"3481",38.048
"3482",5
"3483",270.526
"3484",139.212
"3485",48
"3486",139.212
"3487",73.381
"3488",22
"3489",455.996
"3490",222.386
"3491",924.53
"3492",90.152
"3493",120.778
"3494",299.851
"3495",112.764
"3496",118.714
"3497",112.764
"3498",45
"3499",9
"3500",118.714
"3501",7
"3502",489.974
"3503",18.325
"3504",271.475
"3505",33
"3506",135.803
"3507",40.852
"3508",38
"3509",455.996
"3510",73.186
"3511",46
"3512",49.03
"3513",38
"3514",27.651
"3515",30
"3516",299.851
"3517",NA
"3518",1
"3519",90.152
"3520",49.03
"3521",24.498
"3522",343.971
"3523",NA
"3524",25.682
"3525",24
"3526",14
"3527",365.371
"3528",24
"3529",87.54
"3530",92.46
"3531",267.709
"3532",74.962
"3533",5
"3534",24.498
"3535",417.953
"3536",27.651
"3537",49.03
"3538",1328.634
"3539",86.984
"3540",269.694
"3541",74.962
"3542",73.186
"3543",26
"3544",924.53
"3545",133.313
"3546",63.029
"3547",38.761
"3548",1328.634
"3549",2
"3550",38.761
"3551",25.682
"3552",267.709
"3553",36.16
"3554",37
"3555",3
"3556",36.746
"3557",417.953
"3558",764.836
"3559",53.998
"3560",139.212
"3561",3.199
"3562",1363.639
"3563",74.962
"3564",23
"3565",87.54
"3566",23
"3567",162.685
"3568",384.494
"3569",120.778
"3570",20
"3571",73.381
"3572",222.386
"3573",87.54
"3574",24.334
"3575",73.381
"3576",35.401
"3577",16
"3578",28
"3579",211.802
"3580",36.665
"3581",330.653
"3582",48
"3583",36.746
"3584",36.746
"3585",83.493
"3586",24
"3587",25.682
"3588",211.802
"3589",179.031
"3590",1363.639
"3591",41
"3592",455.996
"3593",121.042
"3594",162.685
"3595",178.081
"3596",40
"3597",53.998
"3598",38.761
"3599",1776.186
"3600",40.31
"3601",26
"3602",135.803
"3603",47
"3604",211.802
"3605",33
"3606",53.998
"3607",112.764
"3608",30
"3609",14
"3610",14
"3611",NA
"3612",270.526
"3613",133.313
"3614",38.048
"3615",103.922
"3616",73.186
"3617",23.165
"3618",384.494
"3619",86.984
"3620",33
"3621",41
"3622",269.694
"3623",83.493
"3624",8
"3625",90.152
"3626",36.16
"3627",36.665
"3628",NA
"3629",132.41
"3630",NA
"3631",36.746
"3632",43
"3633",26
"3634",37
"3635",74.962
"3636",417.953
"3637",177.114
"3638",6
"3639",1363.639
"3640",42
"3641",15
"3642",1776.186
"3643",179.031
"3644",24.586
"3645",365.371
"3646",16
"3647",86.984
"3648",65.606
"3649",112.764
"3650",23.165
"3651",315.135
"3652",267.709
"3653",93.569
"3654",9
"3655",133.681
"3656",270.526
"3657",17
"3658",41
"3659",NA
"3660",46.138
"3661",43
"3662",262.359
"3663",333.261
"3664",NA
"3665",90.152
"3666",1
"3667",35
"3668",151.849
"3669",121.976
"3670",57.538
"3671",18.325
"3672",489.974
"3673",30.795
"3674",222.716
"3675",27
"3676",29
"3677",1
"3678",133.313
"3679",5
"3680",8
"3681",36
"3682",634.009
"3683",12
"3684",26
"3685",5
"3686",710.351
"3687",120.778
"3688",24.334
"3689",3
"3690",53.998
"3691",40.852
"3692",51.752
"3693",73.186
"3694",83.407
"3695",222.386
"3696",46.138
"3697",365.371
"3698",51.165
"3699",15
"3700",NA
"3701",92.46
"3702",222.386
"3703",2.908
"3704",2
"3705",31
"3706",18
"3707",162.685
"3708",112.764
"3709",25.682
"3710",179.031
"3711",113.209
"3712",384.494
"3713",133.313
"3714",135.803
"3715",177.114
"3716",710.351
"3717",63.029
"3718",46.138
"3719",36.665
"3720",69.76
"3721",1328.634
"3722",24.586
"3723",330.653
"3724",107.113
"3725",417.953
"3726",43
"3727",53.998
"3728",103.922
"3729",222.716
"3730",4
"3731",49.03
"3732",113.209
"3733",11
"3734",NA
"3735",120.778
"3736",270.526
"3737",2.908
"3738",139.212
"3739",24.586
"3740",14
"3741",73.381
"3742",924.53
"3743",219.741
"3744",3
"3745",12
"3746",13
"3747",139.212
"3748",18
"3749",51.808
"3750",12.79
"3751",51.808
"3752",8
"3753",33.363
"3754",121.042
"3755",24.498
"3756",92.46
"3757",30.795
"3758",46.138
"3759",33
"3760",333.261
"3761",24
"3762",22
"3763",489.974
"3764",315.135
"3765",11
"3766",51.752
"3767",39
"3768",120.778
"3769",63.029
"3770",86.984
"3771",NA
"3772",7
"3773",46
"3774",150.689
"3775",53.998
"3776",27
"3777",57.538
"3778",24.498
"3779",1328.634
"3780",24
"3781",1776.186
"3782",24
"3783",83.493
"3784",1363.639
"3785",23.165
"3786",14
"3787",7
"3788",178.081
"3789",87.54
"3790",63.029
"3791",41
"3792",49.03
"3793",3.199
"3794",764.836
"3795",4
"3796",113.209
"3797",41
"3798",133.681
"3799",120.778
"3800",3
"3801",40
"3802",23.165
"3803",35.654
"3804",192.167
"3805",NA
"3806",192.167
"3807",8
"3808",2
"3809",10
"3810",29
"3811",40.31
"3812",112.764
"3813",18.325
"3814",2.908
"3815",14
"3816",63.896
"3817",87.54
"3818",107.113
"3819",365.371
"3820",25
"3821",417.953
"3822",267.709
"3823",48
"3824",1
"3825",634.009
"3826",28
"3827",27
"3828",69.76
"3829",12
"3830",118.714
"3831",35.654
"3832",47
"3833",4
"3834",1363.639
"3835",29
"3836",1
"3837",63.896
"3838",7
"3839",24.334
"3840",48
"3841",417.953
"3842",5
"3843",16
"3844",634.009
"3845",24
"3846",178.081
"3847",74.962
"3848",93.569
"3849",40.852
"3850",764.836
"3851",20
"3852",83.493
"3853",417.953
"3854",36.746
"3855",51.808
"3856",365.371
"3857",222.716
"3858",9
"3859",162.685
"3860",39
"3861",222.386
"3862",34
"3863",455.996
"3864",330.653
"3865",25
"3866",132.156
"3867",93.569
"3868",132.41
"3869",23.165
"3870",43
"3871",37
"3872",764.836
"3873",333.261
"3874",18.325
"3875",69.76
"3876",139.212
"3877",25.682
"3878",57.538
"3879",39
"3880",406.955
"3881",129.753
"3882",44
"3883",24.334
"3884",13
"3885",5
"3886",11
"3887",16
"3888",12
"3889",69.76
"3890",1363.639
"3891",13
"3892",38
"3893",34
"3894",53.998
"3895",35.654
"3896",129.753
"3897",178.081
"3898",23.165
"3899",16
"3900",21
"3901",27
"3902",32
"3903",710.351
"3904",46.138
"3905",19
"3906",36.746
"3907",19
"3908",63.029
"3909",87.54
"3910",5
"3911",21
"3912",35
"3913",19
"3914",73.186
"3915",16
"3916",1
"3917",103.922
"3918",710.351
"3919",112.764
"3920",4
"3921",73.186
"3922",12.79
"3923",262.359
"3924",192.167
"3925",33
"3926",151.849
"3927",24.334
"3928",51.165
"3929",19
"3930",13
"3931",24.334
"3932",43
"3933",25
"3934",87.54
"3935",222.716
"3936",42
"3937",49.03
"3938",121.976
"3939",40.852
"3940",37
"3941",36
"3942",133.681
"3943",61.04
"3944",455.996
"3945",120.778
"3946",107.113
"3947",NA
"3948",51.165
"3949",38
"3950",21
"3951",38.048
"3952",1776.186
"3953",48
"3954",5
"3955",38
"3956",69.76
"3957",23.165
