"","x"
"864",639.048
"865",9.611
"866",6.304
"867",NA
"868",530.835
"869",60.662
"870",53.607
"871",57.966
"872",211.963
"873",218.055
"874",77.455
"875",638.107
"876",411.505
"877",17.889
"878",103.625
"879",5.825
"880",628.501
"881",76.406
"882",39.201
"883",222.873
"884",276.951
"885",146.494
"886",57.966
"887",256.793
"888",17.889
"889",53.723
"890",47.435
"891",46.602
"892",6.876
"893",232.565
"894",319.969
"895",218.055
"896",139.216
"897",405.29
"898",95.915
"899",9.611
"900",125.593
"901",39.201
"902",277.908
"903",9.796
"904",405.29
"905",2387.087
"906",33.895
"907",256.793
"908",39.201
"909",905.86
"910",67.215
"911",39.201
"912",53.607
"913",9.776
"914",222.873
"915",11.667
"916",1252.785
"917",78.37
"918",113.53
"919",59.935
"920",578.69
"921",15.601
"922",11.667
"923",7.739
"924",253.709
"925",628.501
"926",73.198
"927",194.341
"928",60.496
"929",149.923
"930",499.118
"931",93.432
"932",208.862
"933",172.833
"934",78.37
"935",8.851
"936",140.292
"937",859.763
"938",208.862
"939",66.016
"940",45.153
"941",172.833
"942",59.092
"943",51.353
"944",232.565
"945",405.29
"946",139.216
"947",482.223
"948",39.201
"949",15.601
"950",47.435
"951",29.812
"952",95.547
"953",6.876
"954",45.153
"955",56.387
"956",859.763
"957",1241.072
"958",98.248
"959",149.923
"960",859.763
"961",905.86
"962",113.53
"963",13.658
"964",578.69
"965",146.494
"966",141.73
"967",10.981
"968",35.555
"969",113.53
"970",72.306
"971",218.055
"972",231.353
"973",47.435
"974",156.156
"975",78.37
"976",68.655
"977",125.593
"978",220.746
"979",66.016
"980",6.876
"981",35.036
"982",11.055
"983",57.966
"984",156.156
"985",628.501
"986",48.8
"987",NA
"988",405.29
"989",628.501
"990",9.776
"991",93.432
"992",126.66
"993",77.505
"994",135.043
"995",11.055
"996",77.505
"997",211.93
"998",318.002
"999",46.602
"1000",129.517
"1001",45.446
"1002",60.662
"1003",1534.59
"1004",59.092
"1005",103.625
"1006",60.908
"1007",17.889
"1008",95.184
"1009",93.423
